,Date,Location,Operator,Route,Type,Total_Aboard,Passengers_Aboard,Crew_Aboard,Total_Fatalities,Passengers_Fatalities,Crew_Fatalities,Ground,Summary,Year
124,1928-05-26,"Radevormwald, Germany",Deutsche Lufthansa,Essen - Dortmund - Frankfurt,Junkers F-13,5.0,4.0,1.0,3.0,2.0,1.0,0.0,"After taking off and encountering fog, the pilot decided to  to make a precautionary landing in a field but t hit a cow, crashed and burned. Pilot error.",1928
125,1928-06-14,"Frankfurt, Germany",Deutsche Lufthansa,Unknown,AEGK,5.0,4.0,1.0,5.0,4.0,1.0,0.0,"The ""Viper"" crashed for unknown reasons.",1928
126,1928-06-22,"Lebo, Kansas",National Air Transport,Chicago - Dallas,Douglas M-4,1.0,0.0,1.0,1.0,0.0,1.0,0.0,The mail plane flew into tornado like winds and crashed in a field.,1928
127,1928-10-07,Over the Gulf of Finland,Aero O-Y,Tallinn - Helsinki,Junkers F-13,6.0,4.0,2.0,6.0,4.0,2.0,0.0,Crashed under unknown circumstances,1928
128,1928-07-13,"Purley, England",Imperial Airways,Testing,Vickers 74 Vulcan,6.0,5.0,1.0,4.0,4.0,0.0,0.0,"After the aircraft had climbed to 800 feet it disappeared from view of the airport in a south-west direction. The aircraft crashed into a market garden near Leigh Cottage on Woodcote Road, it was seen by residents flying low over the roof tops with the engine evidently in difficulties. The aircraft crashed into a potato field, the pilot in an open cockpit clambered clear and helped one of the passengers from the enclosed cabin free. The aircraft burst into flames and it was not possible to rescue the other passengers.",1928
129,1928-07-24,"Waalhaven, Netherlands",KLM Royal Dutch Airlines,Sightseeing over Rotterdam,Fokker (KLM) F.III,6.0,5.0,1.0,1.0,1.0,0.0,0.0,"The plane became airborne in a stalled condition, hit a shipsmast and crashed into the Waalhaven.",1928
130,1928-08-25,"Near Port Townsend, BC, Canada",British Columbia Airways,Victoria - Seattle,Ford 4-AT-B Tri Motor,7.0,5.0,2.0,7.0,5.0,2.0,0.0,Crashed into Puget Sound in dense fog 12 miles off Port Townsend.  Considered the first Canadian air disaster.,1928
131,1928-02-09,"Toul, France",CIDNA,Toul - Clermont-Ferrand,Bleriot Spad 33,5.0,2.0,3.0,5.0,2.0,3.0,0.0,"After taking off the engine failed, the plane stalled and crashed.",1928
132,1928-04-09,"Adelaide Hills, Australia",Qantas,Adelaide - Longreach,de Havilland DH.50J,2.0,0.0,2.0,1.0,0.0,1.0,0.0,"Following the conclusion of an aerial tour carrying Sir John Salmond, the aircraft departed Adelaide piloted by C. W. A. Scott with an engineer as passenger. Control was lost in the cloud during an attempt to cross the Adelaide Hills; the aircraft encounted bad weather, crashed and caught fire.",1928
133,1928-04-09,"Pocatello, Idaho",National Parks Airways,Great Falls - Pocatello - Salt Lake City,Fokker Super Universal,7.0,6.0,1.0,7.0,6.0,1.0,0.0,"While flying low and circling six times for a landing, the mail plane went into a nose dive when the pilot headed into the wind and crashed to the ground, rolling over several times.",1928
134,1928-06-09,"Heroldbach, Germany",Deutsche Lufthansa,Unknown,Fokker FG III,3.0,2.0,1.0,3.0,2.0,1.0,0.0,Crashed due to engine failure.,1928
135,1928-04-10,"Gerona, Spain",Aeropostale,Casablanca - Alicante - Barcelona - Perpignan - Toulouse,Breguet 14,3.0,2.0,1.0,3.0,2.0,1.0,0.0,"Encountered fog and crashed into a mountain slope near the monastery of Sant Pere de Rodes, south of Llancà,",1928
136,1928-10-18,"Polk, Pennsylvania",National Air Transport,Unknown,Douglas M-4,1.0,0.0,1.0,1.0,0.0,1.0,0.0,The mail plane crashed into a hill and burned during the night during poor weather conditons.,1928
137,1928-10-31,"Valence, France",Air Union,Paris - Lyon - Marseille,Bleriot Spad 56,2.0,1.0,1.0,1.0,0.0,1.0,0.0,The pilot attempted an emergency landing in a muddy field and crashed.,1928
138,1928-11-15,Off Gibraltar,Aeropostale,Marseille - Palma de Majorca,Latecoere 32,3.0,0.0,3.0,1.0,0.0,1.0,0.0,The sea plane stuck a lightning mast and crashed into houses. Pilot error.,1928
139,1928-11-24,"Edgerton, Ohio",Universal Airlines,Cleveland - Chicago,Hamilton H-47,3.0,2.0,1.0,3.0,2.0,1.0,0.0,The mail plane crashed in a heavy snow storm.,1928
140,1928-11-25,"Edgerton, Ohio",Continental Air Lines,Cleveland - Louisville,Travel Air 4000,1.0,0.0,1.0,1.0,0.0,1.0,0.0,The mail plane crashed in a heavy snow storm,1928
141,1928-11-25,"Bristolville, Ohio",National Air Transport,Unknown,Douglas M-4,1.0,0.0,1.0,1.0,0.0,1.0,0.0,The mail plane crashed in a snow storm.,1928
142,1928-01-12,"Spur, Texas",Sunbeam Air Transport Co.,San Antonio - Amarillo - Tulsa - Denver,Ford 4-AT-B Tri Motor,5.0,4.0,1.0,5.0,4.0,1.0,0.0,The aircraft crashed and burned while en route. Flames were seen aboard the plane before it crashed. The plane was on a delivery flight.,1928
143,1928-03-12,"Near Rio de Janeiro,Brazil",Syndicato Condor,Sightseeing,Dornier Wal,14.0,9.0,5.0,14.0,9.0,5.0,0.0,"The seaplane took off form the bay and narrowly avoided a collision with another plane and in the process veered sharply and so abruptly that one of the wings was strained beyond its elastic limits. The pilot then lost control of the aircraft and it fell, tail spinning 300 feet into the water where one of the engines exploded on impact. It sunk immediately.",1928
144,1928-10-12,"Spokan, Washington",Spokane Airways,Colfax - Spokane,Ford Tri-motor 4,5.0,3.0,2.0,5.0,3.0,2.0,0.0,The aircraft crashed while attempting to land in fog.,1928
145,1928-11-12,"Letzlingen, Germany",Deutsche Lufthansa,Cologne -  Berlin,Junkers G-31,4.0,1.0,3.0,3.0,0.0,3.0,0.0,"After a fuel line broke in flight, the pilot was forced to make an emergency landing in an open field. On landing, the aircraft crashed, overturned and came to rest in flames.",1928
146,1928-12-20,"Huron, Ohio",National Air Transport,Cleveland - Chicago,Douglas M-4,1.0,0.0,1.0,1.0,0.0,1.0,0.0,The mail plane crashed into an apple tree during a snow storm after the pilot experienced spatial disorientation.,1928
147,1928-12-23,"Chattanooga, Tennessee",Interstate Airlines,Unknown,Fairchild FC-2,4.0,3.0,1.0,4.0,3.0,1.0,0.0,Crashed onto a roof and garage on takeoff and burst into flames. The motor may have not been warmed- up properly.,1928
148,1928-12-31,"Reims, France",CIDNA,Strasbourg - Paris,Blériot Spad 66,3.0,2.0,1.0,2.0,2.0,0.0,0.0,Crashed into high ground in fog.,1928
149,1929-05-01,"Stafford Springs, Connecticut",Colonial Air Transport,Unknown,Fairchild FC-2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Struck a mountain slope  in poor weather.,1929
150,1929-01-18,"Cove, Oregon",Varney Air Lines,"Boise, ID - Pasco, WA",Stearman C-38,1.0,0.0,1.0,1.0,0.0,1.0,0.0,While attempting to make an emergency landing on the Minam river the mail plane hit a bolder killing the pilot.,1929
151,1929-01-25,"Near Corfu, Greece",Aeroespresso,Brindisi - Athens - Istanbul,CMASA Wal,9.0,7.0,2.0,2.0,7.0,2.0,0.0,The passenger plane diverted off Kerkira in the Ionian Sea due to poor weather conditions and thunderstoms and sank in rough seas.,1929
152,1929-01-31,Off Morocco,Aeropostale,Agadir - Casablanca,Latecoere 26,2.0,0.0,2.0,2.0,0.0,2.0,0.0,"While cruising along the coast, the mail plane crashed into the Atlantic Ocean for unknown reasons.",1929
153,1929-01-31,"Morgantown, West Virginia",Skyline Transportation Company,Unknown,Travel Air 4000,1.0,0.0,1.0,1.0,0.0,1.0,0.0,"While attempting to land, the aircraft overran the runway and hit the perimeter fence.",1929
154,1929-03-17,"Newark, New Jersey",Colonial Western Airlines,Sightseeing,Ford 5-AT-B Tri Motor,15.0,13.0,2.0,14.0,13.0,1.0,0.0,The plane was making the last of a number of sightseeing flights when two of it's three engines failed. The plane stalled and went out of control at an altitude of 200 ft. and crashed into a railroad freight car. Engine failure followed by a stall during an emergency landing attempt.,1929
155,1929-03-30,"Near Beaumont, California",New Standard Airlines,Los Angeles - Phoenix - El Paso,Fokker F-VIIA,4.0,3.0,1.0,4.0,3.0,1.0,0.0,"The aircraft crashed into a high mountain ridge, exploding on impact. Investigators speculated that upon encountering fog and winds in the treacherous mountain pass, the pilot may have turned the airliner around and was heading back to the airport when the crash occurred.",1929
156,1929-09-05,"Tampico, Mexico",Mexicana,"Tampico - Brownsville, TX",Ford Tri-motor 4,5.0,4.0,1.0,5.0,4.0,1.0,0.0,"An engine failed, the plane stalled and crashed.",1929
157,1929-05-18,"Tököl,  Pest Hungary",MALERT,Unknown,Fokker F-III,2.0,0.0,2.0,2.0,0.0,2.0,0.0,A wing separated in flight and the plane crashed.,1929
158,1929-05-22,Algiers,Aeropostale,Algiers - Marseille,Cams 53,6.0,3.0,3.0,4.0,3.0,2.0,0.0,The plane collided with a submerged object while taking off.,1929
159,1929-06-13,"Santiago de Cuba, Cuba",Pan American Airways,Santiago de Cuba - Havana,Fokker F-X,5.0,1.0,4.0,2.0,1.0,1.0,0.0,"Crashed while taking off. The muddy field prevented the aircraft from gaining altitude. The plane hit telephone wires and crashed. The plane was named ""Christopher Columbus"".",1929
160,1929-06-14,"Barcelona, Spain",Aeropostale,Janeiro - Buenos Aires,Breguet 14,2.0,0.0,2.0,1.0,0.0,1.0,0.0,"Took off, lost power and altitude and crashed into a telegraph tower.",1929
161,1929-06-17,"Off Dungeness, England",Imperial Airways,London - Paris - Basil - Zuric,Handley Page W-10,13.0,11.0,2.0,7.0,7.0,0.0,0.0,"The plane was over the English Channel, approximately 3 miles offshore, when an engine failed. The pilot attempted to return to the airport but the plane ditched into the English Channel. Failure of a connecting rod on a cylinder due to fatigue.The plane was named ""City of Ottawa.""",1929
162,1929-06-24,"St. Paul, Minnesota",Northwest Orient Airlines,St. Paul - Minneapolis,Ford 5-AT-B Tri-Motor,8.0,6.0,2.0,1.0,0.0,1.0,0.0,All three engines failed shortly after takeoff causing the plane to stall and crash near Indian Mounds park.,1929
163,1929-06-29,"Near Lindau, Bavaria, Germany",Bodensee Aerolloyd,Unknown,Domier Delphin III (flying boat),5.0,4.0,1.0,5.0,4.0,1.0,0.0,The seaplane crashed into lake Constance while attempting to landing. The landing was hard and the plane broke in two and sank.,1929
164,1929-06-29,"Columbus, Ohio",Continental Air Lines,Unknown,Travel Air 4000,1.0,0.0,1.0,1.0,0.0,1.0,0.0,The mail plane crashed into an antenna mast in fog and low visibility and burned.,1929
165,1929-11-08,"Clovis, New Mexico",Middle States Airlines,Unknown,Lockheed 5 Vega,4.0,2.0,2.0,4.0,2.0,2.0,0.0,"The just manufactured aircraft was on its way to be delivered to its new owner with  four employees of Lockheed,  two pilots and two engineers when it crashed under unknown circumstances.",1929
166,1929-08-24,"Sochi, Russia",Ukvozduchput,Unknown,Kalinin K-4,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Crashed under unknown circumstances.,1929
167,1929-08-24,"Elm, Germany",Deutsche Lufthansa,Frankfurt - Berlin,Fokker FG II,5.0,4.0,1.0,4.0,3.0,1.0,0.0,The aorcraft hit a hill in fog and poor visibility.,1929
168,1929-02-09,"Needles, California",Associated Aviators,Unknown,Lockheed Vega,2.0,0.0,2.0,1.0,0.0,1.0,0.0,The plane crashed after going into a tail spin in a thunderstorm. The mechanic was able to parachute to safety.,1929
169,1929-03-09,"Mt. Taylor, near Grants, New Mexico",Trans Continental Air Transport,Albuquerque - Los Angeles,Ford 5-AT-B Tri Motor,8.0,5.0,3.0,8.0,5.0,3.0,0.0,"Shortly after departing the aircraft crashed into a Mt Taylor after encountering a thunderstorm and turbulence. The plane was named ""The City of San Francisco.""",1929
170,1929-06-09,"Jask, Iran",Imperial Airways,"London, England - India",de Havilland DH-66 Hercules,5.0,2.0,3.0,3.0,1.0,2.0,0.0,"At night, the aircraft crashed short of the runway in low visibility.",1929
171,1929-09-14,North Atlantic Ocean,Aeropostale,"Toulouse, France - Casablanca, Morocco",Latecoere 25,6.0,4.0,2.0,6.0,4.0,2.0,0.0,"Crashed at sea, 30 miles from Larache, Morocco for unknown reasons.",1929
172,1929-09-14,"Saint Catharines, Ontario",Skyways,Sightseeing,Travel Air 6000,6.0,5.0,1.0,6.0,5.0,1.0,0.0,The aircraft went out of control and crashed for unknown reasons.,1929
173,1929-09-17,"Mt Lamentation, Connecticut",Colonial Air Transport,Unknown,Pitcairn PA-6 Mailwing,1.0,0.0,1.0,1.0,0.0,1.0,0.0,The mail plane crashed into Mt. Lamentation in fog and burst into flames.,1929
174,1929-09-17,"Off Larache, Morocco",Aeropostale,Toulouse - Perpignan - Barcelona - Alicante - Casablanca,Latecoere 25-3-R,5.0,3.0,2.0,5.0,3.0,2.0,0.0,Crashed into the Mediterranean for unknown reasons.,1929
175,1929-09-17,"Jacumba, California",Pickwick Airways,Tijuana - Nogales,Fairchild 71,2.0,0.0,2.0,1.0,0.0,1.0,0.0,The mail plane crashed into a hillside in the desert while attempting to make an emergency landing during a storm.,1929
176,1929-10-26,"Off Spezia, Italy",Imperial Airways,Naples - Genoa,Short Calcutta (flying boat),7.0,5.0,2.0,7.0,5.0,2.0,0.0,"The aircraft ditched in the ocean after encountering gale force winds. Sank while in tow. The plane was named ""City of Rome.""",1929
177,1929-10-29,"Mount Vernon, Ohio",Continental Air Lines,Cleveland - Louisville,Stearman C-38,1.0,0.0,1.0,1.0,0.0,1.0,0.0,The mail plane crashed into a grove of trees 8 miles southwest of Mount Vernon in foggy conditons.,1929
178,1929-10-31,"Off Bremerton, Washington",Bremerton-Seattle Air Taxi / Gorst Air Lines,Bremerton - Seattle,Loening C-2C,2.0,0.0,2.0,2.0,0.0,2.0,0.0,The air taxi crashed into Puget Sound as it attempted to take off.,1929
179,1929-04-11,"Cerro del Carbon, Mexico",Corp. Aeronautica de Transportes,Matamoros - Mexico City - Juarez,Lockheed Vega 5,4.0,3.0,1.0,4.0,3.0,1.0,0.0,The mail plane crashed in dense fog.,1929
180,1929-06-11,"Near Godstone, Surrey, England",Deutsche Lufthansa,Croyden - Amsterdam - Berlin,Junkers G-24,8.0,4.0,4.0,7.0,3.0,4.0,0.0,"After the plane's antenna wire struck the ground and was partially torn off, the pilot attempted to return to land but hit tree tops and crashed in rain and fog.",1929
181,1929-11-16,"Off Corsica, France",Air Union,Marseille - Ajaccio - Tunis,Liore et Olivier 190,3.0,0.0,3.0,3.0,0.0,3.0,0.0,"While flying along the Corsican coast, the aircraft crashed into the Mediterranean in fog. No trace of the plane was ever found.",1929
182,1929-11-20,"Terranova Pausania, East Sardinia",S.A.M. Società Aerea Mediterranea,"Cagliari, Terranova - Rome",Savoia Marchetti S55,12.0,9.0,3.0,1.0,1.0,0.0,0.0,The plane crashed due to  an optical phenomenon caused by calm waters and an erroneous height assessment.,1929
183,1929-11-30,"Vancouver, Washington",Varney Air Lines,Unknown,Stearman M-2 Speedmail,1.0,0.0,1.0,1.0,0.0,1.0,0.0,The mail plane crashed into a fog bound tower of the interstate bridge spanning the Columbia River.,1929
184,1929-02-12,"Chagrin Falls, Ohio",National Air Transport,Unknown,Douglas M-3,1.0,0.0,1.0,1.0,0.0,1.0,0.0,The mail plane crashed en route during a storm.,1929
185,1929-12-19,"Near Berlin, Germany",Deutsche Lufthansa,Marseille - Berlin,Arado V1,3.0,0.0,2.0,2.0,0.0,2.0,0.0,"In fog, the pilot lost his bearing in fog and crashed 60 km from the airport.",1929
186,1929-12-30,"Amarillo, Texas",Trans Continental Air Transport,Demonistration,Travel Air B6000,5.0,3.0,2.0,5.0,3.0,2.0,0.0,Crashed onto a golf course  while on approach during a demonstration flight.,1929
187,1930-10-01,"Brawnson, Nebraska",Boeing Air Transport,Unknown,Boeing 95,1.0,0.0,1.0,1.0,0.0,1.0,0.0,The airmail plane crash landed and burst into flames on a farm in fog and snow while attempting to make an emergency landing.,1930
188,1930-01-13,"Antananarivo, Madagascar",Air Orient,Antananarivo - Paris,Farman 190,3.0,0.0,3.0,3.0,0.0,3.0,0.0,Crrashed moments after taking off from Port-Francqui.,1930
189,1930-01-19,"Oceanside, California",Maddux Airlines,"Aqua Caliente, Mexico - Los Angeles",Ford 5-AT-C Tri Motor,16.0,14.0,2.0,16.0,14.0,2.0,0.0,"While en route to Los Angeles, the pilot, flying a low altitude due to poor weather conditions tried to turn back. While in a left turn his left wing struck a hill, crashed and burned. Adverse weather conditions. The plane flew into a sudden squall which cause the pilot to lose control.",1930
190,1930-01-25,"Off Ceuta, Spain",Aeropostale,Casablanca - Alicante,Latecoere 25,2.0,0.0,2.0,2.0,0.0,2.0,0.0,Ran into thunderstorms and crashed into the sea.,1930
191,1930-01-27,"Kansas City, Missouri",Central  Airlines (Universal Aviation Corporation),"Wichita - Kansas City, KS",Travel Air A6000A,5.0,4.0,1.0,5.0,4.0,1.0,0.0,"While preparing to land, the plane side slipped and dived into the ground from a height of 500 ft. and caught fire. As quickly as the bodies were removed, a hastily mustered crew of pilots and mechanics from Universal Airlines  and Central Airlines, began removing all evidence of the accident, savagely fighting off reporters and photographers as they worked.",1930
192,1930-03-02,"Hartford, Connecticut",Colonial Air Transport,"Newark, NJ - Hartford, CT",Pitcairn PA-6 Mailwing,1.0,0.0,1.0,1.0,0.0,1.0,0.0,While attempting to land the plane struck a building and fell into the Connecticut river.,1930
193,1930-10-02,"Marden, England",Air Union,Paris - Croydon,Farman F-63,6.0,3.0,3.0,2.0,2.0,0.0,0.0,"While attempting to land in snow, the plane rose up, stalled and crashed. Fatigue of the upper front strut of the right tail which failed in flight, causing the spar to fail as well.",1930
194,1930-04-18,"Jersey City, New Jersey",Canadian Colonial Airways,"Albany, NY - Jersey City, NJ",Fairchild 71,4.0,3.0,1.0,4.0,3.0,1.0,0.0,Crashed into power lines 150 feet above the ground in fog.,1930
195,1930-10-05,"Buenos Aires, Argentina",Aeropostale,Buenos Aires - Montevideo,Latecoere 28,4.0,2.0,2.0,3.0,1.0,2.0,0.0,"While flying in foggy conditions at night, the captain lowered his altitude, hit a wave and fiipped over.",1930
196,1930-05-06,"Boston, Massachusetts",Colonial Air Transport,Boston - Newark,Ford Tri-Motor 5,15.0,13.0,2.0,1.0,1.0,0.0,0.0,Crashed into Boston Harbor after losing the right  engine on takeoff.,1930
197,1930-07-07,"Bornholm, Denmark",Deutsche Lufthansa,Stettin - Norway,Dornier Wal,8.0,5.0,3.0,5.0,4.0,1.0,0.0,"The flying boat landed in a storm in the open ocean due to engine failure. After three hours, the plane was  capsized by a large wave while under tow.",1930
198,1930-10-07,"Arkansas Pass, Texas",Cross Airways,Port Aransas - Kansas City,Lockheed Vega 5,5.0,4.0,1.0,5.0,4.0,1.0,0.0,"The aircraft exploded in the air at an altitude of 4,000 feet shortly after taking off. The plane was flying in an area of fog and thunderstorms.",1930
